city_id,year,quarter,any_air_rest,__file__,p_id,p_lon,p_lat,pmAqua,pmTerra,month,pm25,share_rev_10,share_rev_5,share_emp_10,share_emp_5,id,lat,lon,city_cn,min_dist,starty,startm,revenue,employment,monitor_lon,monitor_lat,industry,prov_id,key,ownership,day,wsmean,wsmax,wdmax,pre,tem_mean,index_name,sear_freq_w1,sear_freq_w2,sear_freq_w3,sear_freq_w4,sear_freq_w5,name,start_date,end_date,sex,ethnic,birthdate,birthprovince,birthcity,birthcounty,educ,partydate,next_start,start_date_m,next_start_m,end_date_m,month_date,monitor_id,pm25api,pm10api,AQI,light,background,compare
3509.0,,,,monitor_info.dta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2340A,,,,,1.0,0.0
3602.0,,,,monitor_info.dta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2344A,,,,,1.0,0.0
3603.0,,,,monitor_info.dta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2347A,,,,,1.0,1.0
3605.0,,,,monitor_info.dta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2353A,,,,,1.0,0.0
3606.0,,,,monitor_info.dta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2361A,,,,,1.0,0.0
3607.0,,,,monitor_info.dta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2363A,,,,,1.0,0.0
3608.0,,,,monitor_info.dta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2368A,,,,,0.0,0.0
3609.0,,,,monitor_info.dta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2374A,,,,,1.0,0.0
3610.0,,,,monitor_info.dta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2380A,,,,,1.0,0.0
3611.0,,,,monitor_info.dta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2382A,,,,,1.0,0.0
4106.0,,,,monitor_info.dta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2387A,,,,,0.0,0.0
4107.0,,,,monitor_info.dta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2390A,,,,,0.0,0.0
4109.0,,,,monitor_info.dta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2394A,,,,,0.0,0.0
4110.0,,,,monitor_info.dta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2396A,,,,,0.0,0.0
4111.0,,,,monitor_info.dta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2402A,,,,,0.0,0.0
4113.0,,,,monitor_info.dta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2407A,,,,,0.0,0.0
4114.0,,,,monitor_info.dta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2411A,,,,,0.0,0.0
4115.0,,,,monitor_info.dta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2066A,,,,,0.0,0.0
4116.0,,,,monitor_info.dta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2070A,,,,,0.0,0.0
4117.0,,,,monitor_info.dta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2420A,,,,,0.0,0.0
4202.0,,,,monitor_info.dta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2424A,,,,,0.0,0.0
4203.0,,,,monitor_info.dta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2431A,,,,,1.0,0.0
4206.0,,,,monitor_info.dta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2433A,,,,,0.0,0.0
4207.0,,,,monitor_info.dta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2438A,,,,,0.0,0.0
4208.0,,,,monitor_info.dta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2439A,,,,,0.0,0.0
4209.0,,,,monitor_info.dta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2443A,,,,,0.0,0.0
4211.0,,,,monitor_info.dta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2446A,,,,,0.0,0.0
4212.0,,,,monitor_info.dta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2447A,,,,,1.0,1.0
4213.0,,,,monitor_info.dta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2451A,,,,,0.0,0.0
4228.0,,,,monitor_info.dta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2454A,,,,,0.0,0.0
4304.0,,,,monitor_info.dta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2460A,,,,,1.0,0.0
4305.0,,,,monitor_info.dta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2462A,,,,,1.0,1.0
4309.0,,,,monitor_info.dta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2470A,,,,,1.0,0.0
4310.0,,,,monitor_info.dta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2473A,,,,,1.0,0.0
4311.0,,,,monitor_info.dta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2477A,,,,,1.0,1.0
4312.0,,,,monitor_info.dta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2483A,,,,,1.0,0.0
4313.0,,,,monitor_info.dta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2489A,,,,,1.0,0.0
4331.0,,,,monitor_info.dta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2494A,,,,,1.0,0.0
4504.0,,,,monitor_info.dta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2495A,,,,,0.0,0.0
4506.0,,,,monitor_info.dta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2501A,,,,,0.0,0.0
4507.0,,,,monitor_info.dta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2504A,,,,,0.0,0.0
4508.0,,,,monitor_info.dta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2508A,,,,,1.0,0.0
4509.0,,,,monitor_info.dta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2510A,,,,,1.0,0.0
4510.0,,,,monitor_info.dta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2513A,,,,,0.0,0.0
4511.0,,,,monitor_info.dta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2515A,,,,,0.0,0.0
4512.0,,,,monitor_info.dta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2516A,,,,,1.0,1.0
4513.0,,,,monitor_info.dta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2519A,,,,,0.0,0.0
4514.0,,,,monitor_info.dta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2521A,,,,,0.0,0.0
5108.0,,,,monitor_info.dta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2523A,,,,,1.0,1.0
