id,city_id,lat,lon,city_cn,min_dist,starty,startm,revenue,employment,monitor_lon,monitor_lat,industry,prov_id,key,ownership,year,quarter,air,any_air,any_air_shutdown,any_air_fine,any_air_renovate,any_air_warning,any_water,any_waste,any_proc,pre,tem_mean,wd,angle,upwd,time,min_dist_10,post1,air_1,air_2,leni,stri,min_d_d4,med_pre,high_pre
68684.0,1405,35.471697,112.449241,晋城,34.13707404763599,1999,3,47915.0,801,112.8252,35.4813,2671,7.0,0.0,2.0,2010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.69999986886978,1.76,135.0,268.3126,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117.85,0.0
23451.0,1405,35.579052,113.043312,晋城,18.87752289873768,2007,7,78682.0,267,112.8664,35.4894,1519,7.0,0.0,1.0,2010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.69999986886978,1.76,135.0,58.03673,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,117.85,0.0
23963.0,1405,35.548636,112.890704,晋城,6.079606560341002,1991,12,468174.0,1345,112.85,35.5051,4411,7.0,1.0,1.0,2010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.69999986886978,1.76,135.0,37.25579,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,117.85,0.0
23912.0,1405,35.627129,112.537035,晋城,30.73157469647827,2003,8,1745219.0,2362,112.8252,35.4813,720,7.0,0.0,1.0,2010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.69999986886978,1.76,135.0,301.9665,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117.85,0.0
24037.0,1405,35.768231,112.9143171,晋城,29.770522408510885,1958,8,339068.0,1331,112.85,35.5051,610,7.0,0.0,1.0,2010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.69999986886978,1.76,135.0,11.217093,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117.85,0.0
23872.0,1405,35.832787,112.963847,晋城,37.79069348252957,2010,6,31825.0,274,112.85,35.5051,3511,7.0,0.0,3.0,2010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.69999986886978,1.76,135.0,15.72849,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117.85,0.0
31387.0,1405,35.485056,112.850616,晋城,0.6364167575979519,1987,4,90560.0,408,112.8564,35.4883,4500,7.0,0.0,1.0,2010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.69999986886978,1.76,135.0,235.44252,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,117.85,0.0
68688.0,1405,35.448588,112.480708,晋城,31.479030185302587,2007,6,27982.0,914,112.8252,35.4813,3032,7.0,0.0,3.0,2010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.69999986886978,1.76,135.0,263.45,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117.85,0.0
31366.0,1405,35.368522,112.445043,晋城,36.721002084316616,2010,1,194863.0,244,112.8252,35.4813,3011,7.0,1.0,3.0,2010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.69999986886978,1.76,135.0,250.10583,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117.85,0.0
23873.0,1405,35.841864,112.98314,晋城,39.26105735338078,2007,9,59565.0,161,112.85,35.5051,3511,7.0,0.0,3.0,2010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.69999986886978,1.76,135.0,17.766401,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117.85,0.0
31401.0,1405,35.563241,112.901479,晋城,7.962973812499239,1997,12,219026.0,395,112.85,35.5051,2760,7.0,0.0,1.0,2010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.69999986886978,1.76,135.0,35.758717,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,117.85,0.0
70964.0,1405,35.714397,112.777626,晋城,24.129986472843107,2003,5,66250.0,278,112.85,35.5051,610,7.0,0.0,3.0,2010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.69999986886978,1.76,135.0,344.31866,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117.85,0.0
31372.0,1405,35.61232,112.905502,晋城,12.916629956131953,1996,3,179440.0,674,112.85,35.5051,3576,7.0,0.0,3.0,2010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.69999986886978,1.76,135.0,22.820574,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,117.85,0.0
68676.0,1405,35.4608933,112.4776984,晋城,31.621043023263685,2006,7,21243.0,267,112.8252,35.4813,3032,7.0,0.0,3.0,2010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.69999986886978,1.76,135.0,265.9766,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117.85,0.0
70969.0,1405,35.8327588,112.9615504,晋城,37.731495404574616,2007,6,227017.0,698,112.85,35.5051,3110,7.0,1.0,3.0,2010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.69999986886978,1.76,135.0,15.427826,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117.85,0.0
23668.0,1405,35.539208,112.660731,晋城,16.2448062870686,1985,11,388070.0,1948,112.8252,35.4813,610,7.0,0.0,1.0,2010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.69999986886978,1.76,135.0,293.43805,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,117.85,0.0
23361.0,1405,35.474855,112.626267,晋城,18.068125077085455,1980,1,3558992.0,2195,112.8252,35.4813,2621,7.0,0.0,1.0,2010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.69999986886978,1.76,135.0,267.77945,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,117.85,0.0
23998.0,1405,35.537413,112.459998,晋城,33.71056781731497,1995,12,428143.0,1131,112.8252,35.4813,610,7.0,0.0,1.0,2010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.69999986886978,1.76,135.0,280.79504,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117.85,0.0
31365.0,1405,35.555879,112.984968,晋城,13.040869408155766,2006,7,26222.0,383,112.8664,35.4894,3011,7.0,0.0,3.0,2010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.69999986886978,1.76,135.0,55.40278,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,117.85,0.0
14950.0,1405,35.472834,112.569957,晋城,23.18365176591562,2005,6,1867218.0,701,112.8252,35.4813,4411,7.0,1.0,1.0,2010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.69999986886978,1.76,135.0,267.7417,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117.85,0.0
31406.0,1405,35.5156,112.841764,晋城,1.3839800354233844,2009,12,107271.0,342,112.85,35.5051,4330,7.0,0.0,1.0,2010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.69999986886978,1.76,135.0,327.4444,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,117.85,0.0
23824.0,1405,35.677881,112.254251,晋城,56.15903198210017,2007,8,292554.0,13,112.8252,35.4813,610,7.0,0.0,1.0,2010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.69999986886978,1.76,135.0,293.1108,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117.85,0.0
23286.0,1405,35.763814,112.951491,晋城,30.140988721225916,2000,12,481788.0,545,112.85,35.5051,1523,7.0,0.0,2.0,2010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.69999986886978,1.76,135.0,17.654512,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117.85,0.0
31382.0,1405,35.462898,112.808303,晋城,2.553501759171446,2003,2,109713.0,747,112.8252,35.4813,3110,7.0,0.0,3.0,2010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.69999986886978,1.76,135.0,216.7938,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,117.85,0.0
23232.0,1405,35.4897932,112.8799852,晋城,1.2335075233860986,1998,10,5476687.0,357,112.8664,35.4894,610,7.0,1.0,1.0,2010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.69999986886978,1.76,135.0,87.960205,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,117.85,0.0
31381.0,1405,35.540023,112.686556,晋城,14.164774506225326,2005,5,64800.0,330,112.8252,35.4813,1440,7.0,0.0,3.0,2010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.69999986886978,1.76,135.0,297.52957,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,117.85,0.0
23447.0,1405,35.506627,112.820198,晋城,1.9892804403988118,1993,8,34036.0,251,112.835,35.4934,2740,7.0,0.0,3.0,2010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.69999986886978,1.76,135.0,317.66904,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,117.85,0.0
70965.0,1405,35.832898,112.874665,晋城,36.43862444903584,2005,12,184558.0,358,112.85,35.5051,610,7.0,0.0,3.0,2010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.69999986886978,1.76,135.0,3.4908705,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117.85,0.0
31361.0,1405,35.567901,112.870414,晋城,7.209546701869416,2005,12,142618.0,205,112.85,35.5051,2922,7.0,0.0,1.0,2010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.69999986886978,1.76,135.0,14.810321,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,117.85,0.0
23227.0,1405,35.66912629999999,112.8848726,晋城,18.4713439811059,2003,9,131989.0,438,112.85,35.5051,3511,7.0,0.0,1.0,2010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.69999986886978,1.76,135.0,9.799096,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,117.85,0.0
23318.0,1405,35.678131,112.523392,晋城,34.89549945904271,2008,5,40446.0,102,112.835,35.4934,4411,7.0,0.0,9.0,2010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.69999986886978,1.76,135.0,306.18152,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117.85,0.0
31399.0,1405,35.4535133,112.8091842,晋城,3.4084536487342816,2008,3,35469.0,471,112.8252,35.4813,3825,7.0,0.0,3.0,2010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.69999986886978,1.76,135.0,205.15157,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,117.85,0.0
22671.0,1405,35.495866,112.8809685,晋城,1.5040325733051882,1999,2,6529378.0,19345,112.8664,35.4894,3922,7.0,0.0,4.0,2010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.69999986886978,1.76,135.0,61.399925,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,117.85,0.0
23739.0,1405,35.867872,113.073305,晋城,45.04106533347688,2011,11,33062.0,208,112.85,35.5051,610,7.0,0.0,1.0,2010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.69999986886978,1.76,135.0,26.498348,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117.85,0.0
23357.0,1405,35.447241,112.805722,晋城,4.171966297802236,1998,12,120026.0,577,112.8252,35.4813,3511,7.0,0.0,3.0,2010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.69999986886978,1.76,135.0,204.98135,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,117.85,0.0
23659.0,1405,35.610329,112.53672,晋城,29.819827679118127,2008,12,185925.0,328,112.8252,35.4813,720,7.0,0.0,5.0,2010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.69999986886978,1.76,135.0,298.88184,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117.85,0.0
23861.0,1405,35.828444,112.957989,晋城,37.18442087901153,2010,3,44028.0,369,112.85,35.5051,3464,7.0,0.0,3.0,2010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.69999986886978,1.76,135.0,15.149068,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117.85,0.0
68674.0,1405,35.486475,112.559944,晋城,24.078159926828505,1998,2,45831.0,461,112.8252,35.4813,3110,7.0,0.0,2.0,2010.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,17.69999986886978,1.76,135.0,271.4495,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,117.85,0.0
68683.0,1405,35.471632,112.387379,晋城,39.74925908218767,2006,9,34202.0,578,112.8252,35.4813,3011,7.0,0.0,2.0,2010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.69999986886978,1.76,135.0,268.5738,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117.85,0.0
70963.0,1405,35.840665,112.984435,晋城,39.17076533936,2005,6,111618.0,324,112.85,35.5051,610,7.0,0.0,3.0,2010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.69999986886978,1.76,135.0,17.988302,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117.85,0.0
31391.0,1405,35.4837674,112.9221448,晋城,5.0969887669941345,2008,9,164412.0,699,112.8664,35.4894,3660,7.0,0.0,1.0,2010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.69999986886978,1.76,135.0,97.05764,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,117.85,0.0
70973.0,1405,35.734602,112.958531,晋城,27.296040217362254,2010,5,223452.0,500,112.85,35.5051,1351,7.0,0.0,3.0,2010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.69999986886978,1.76,135.0,20.996082,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117.85,0.0
23223.0,1405,35.743806,112.871114,晋城,26.553897321466206,2004,4,326312.0,532,112.85,35.5051,2614,7.0,0.0,1.0,2010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.69999986886978,1.76,135.0,4.1062484,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117.85,0.0
31383.0,1405,35.489375,112.8445,晋城,0.9708281255772535,2001,6,35426.0,473,112.835,35.4934,2319,7.0,0.0,3.0,2010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.69999986886978,1.76,135.0,117.48821,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,117.85,0.0
23526.0,1405,35.759855,112.844309,晋城,28.270328689000795,2003,7,2365858.0,3061,112.85,35.5051,2621,7.0,0.0,1.0,2010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.69999986886978,1.76,135.0,358.9615,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117.85,0.0
23657.0,1405,35.558539,112.478534,晋城,32.591835809740424,1981,9,204453.0,508,112.8252,35.4813,610,7.0,0.0,2.0,2010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.69999986886978,1.76,135.0,285.41006,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117.85,0.0
31393.0,1405,35.602861,112.939104,晋城,13.524761697229899,2000,1,55526.0,666,112.85,35.5051,3130,7.0,0.0,3.0,2010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.69999986886978,1.76,135.0,36.53194,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,117.85,0.0
38154.0,1405,35.587347,112.529191,晋城,29.31051139587474,2005,3,98844.0,66,112.8252,35.4813,610,7.0,0.0,3.0,2010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.69999986886978,1.76,135.0,293.84717,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117.85,0.0
23997.0,1405,35.515458,112.582029,晋城,22.38631852796623,2010,12,70124.0,828,112.8252,35.4813,610,7.0,0.0,2.0,2010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.69999986886978,1.76,135.0,279.85992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117.85,0.0
23994.0,1405,35.515365,112.582963,晋城,22.301064887915395,1986,1,290009.0,890,112.8252,35.4813,610,7.0,0.0,2.0,2010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.69999986886978,1.76,135.0,279.87042,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117.85,0.0
31362.0,1405,35.776116,113.275769,晋城,48.85641822274692,2007,8,55255.0,321,112.8664,35.4894,2661,7.0,0.0,3.0,2010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.69999986886978,1.76,135.0,49.12849,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117.85,0.0
23535.0,1405,35.667253,112.518117,晋城,34.59799972734247,2011,12,136320.0,714,112.835,35.4934,610,7.0,0.0,1.0,2010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.69999986886978,1.76,135.0,304.09485,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117.85,0.0
70962.0,1405,35.724478,112.801156,晋城,24.739403508457936,2001,5,185418.0,338,112.85,35.5051,610,7.0,0.0,3.0,2010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.69999986886978,1.76,135.0,349.75467,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117.85,0.0
