city_id,city_cn,number,background,incentive1,incentive2,area,pop,pred_number1,pred_number2,number_iv,env_lon,env_lat,centroid_lon,centroid_lat,cen_lat,cen_lon,disttocoast,GDP,year,month,pm25,pm_indirect,pm_direct,pre,tem_mean,age,age_year,light,pred,tem_meand,quarter,time,any_air,post1,pm
1405.0,晋城,5.0,1.0,0.0,20.0,51.0,42.0,4.0,2.0,4.0,112.84126124783164,35.49035163926217,112.74298060861244,35.61168198755979,35.490701,112.851831,539183.56,50243.0,2012.0,4.0,0.48458704,0.41442797,0.52434385,15.69999998062849,14.926666,50.0,49.0,0.7860544005549361,0.0,14.0,2.0,10.0,1.0,0.0,0.64606297
1405.0,晋城,5.0,1.0,0.0,20.0,51.0,42.0,4.0,2.0,4.0,112.84126124783164,35.49035163926217,112.74298060861244,35.61168198755979,35.490701,112.851831,539183.56,50243.0,2012.0,5.0,0.5310563,0.45264012,0.57549214,11.000000298023224,20.04516,50.0,49.0,0.6970227089185959,0.0,20.0,2.0,10.0,1.0,0.0,0.6586614
1405.0,晋城,5.0,1.0,0.0,20.0,51.0,42.0,4.0,2.0,4.0,112.84126124783164,35.49035163926217,112.74298060861244,35.61168198755979,35.490701,112.851831,539183.56,50243.0,2012.0,6.0,0.4196683,0.32931912,0.47086614,17.999999821186066,24.183332,50.0,49.0,,0.0,24.0,2.0,10.0,1.0,0.0,0.66811025
1405.0,晋城,5.0,1.0,0.0,20.0,51.0,42.0,4.0,2.0,4.0,112.84126124783164,35.49035163926217,112.74298060861244,35.61168198755979,35.490701,112.851831,539183.56,50243.0,2012.0,7.0,0.46913218,0.3177397,0.55492127,128.8000004068017,25.329033,50.0,49.0,0.7038780126006596,6.0,25.0,3.0,11.0,0.0,0.0,0.5862205
1405.0,晋城,5.0,1.0,0.0,20.0,51.0,42.0,4.0,2.0,4.0,112.84126124783164,35.49035163926217,112.74298060861244,35.61168198755979,35.490701,112.851831,539183.56,50243.0,2012.0,8.0,0.444484,0.3365563,0.50564307,61.49999964237213,22.883871,50.0,49.0,0.8144030982788405,3.0,22.0,3.0,11.0,0.0,0.0,0.51496065
1405.0,晋城,5.0,1.0,0.0,20.0,51.0,42.0,4.0,2.0,4.0,112.84126124783164,35.49035163926217,112.74298060861244,35.61168198755979,35.490701,112.851831,539183.56,50243.0,2012.0,9.0,0.253581,0.16836499,0.30187008,45.499998703598976,17.76,50.0,49.0,0.7398831585831169,2.0,17.0,3.0,11.0,0.0,0.0,0.36141732
1405.0,晋城,5.0,1.0,0.0,20.0,51.0,42.0,4.0,2.0,4.0,112.84126124783164,35.49035163926217,112.74298060861244,35.61168198755979,35.490701,112.851831,539183.56,50243.0,2012.0,10.0,0.24181186,0.21543539,0.25675854,11.799999751150608,13.441936,50.0,49.0,0.7967424245632979,0.0,13.0,4.0,12.0,0.0,0.0,0.31614172
1405.0,晋城,5.0,1.0,0.0,20.0,51.0,42.0,4.0,2.0,4.0,112.84126124783164,35.49035163926217,112.74298060861244,35.61168198755979,35.490701,112.851831,539183.56,50243.0,2012.0,11.0,0.17752136,0.14879574,0.19379921,8.099999956786633,4.616667,50.0,49.0,0.844257987535149,0.0,4.0,4.0,12.0,0.0,0.0,0.30590552
1405.0,晋城,5.0,1.0,0.0,20.0,51.0,42.0,4.0,2.0,4.0,112.84126124783164,35.49035163926217,112.74298060861244,35.61168198755979,35.490701,112.851831,539183.56,50243.0,2012.0,12.0,0.09518164,0.12939481,0.0941273,4.000000014901161,-1.9709678,50.0,49.0,0.6560755734367127,0.0,-1.0,4.0,12.0,0.0,0.0,0.11259843
1405.0,晋城,5.0,1.0,0.0,20.0,51.0,42.0,4.0,2.0,4.0,112.84126124783164,35.49035163926217,112.74298060861244,35.61168198755979,35.490701,112.851831,539183.56,50243.0,2013.0,1.0,0.1313039,0.14726533,0.15206693,5.299999907612801,-1.6935483,50.0,45.0,0.6875768709644148,0.0,-1.0,1.0,13.0,3.0,0.0,0.14330709
1405.0,晋城,5.0,1.0,0.0,20.0,51.0,42.0,4.0,2.0,4.0,112.84126124783164,35.49035163926217,112.74298060861244,35.61168198755979,35.490701,112.851831,539183.56,50243.0,2013.0,2.0,0.26026613,0.25787523,0.27958125,13.199999958276749,1.8,50.0,45.0,0.7510106342143618,0.0,1.0,1.0,13.0,3.0,0.0,0.36811024
