city_id,city_cn,number,background,incentive1,incentive2,area,pop,pred_number1,pred_number2,number_iv,env_lon,env_lat,centroid_lon,centroid_lat,cen_lat,cen_lon,disttocoast,GDP,year,quarter,pre,tem_mean,any_air,any_air_shutdown,any_air_fine,any_air_renovate,any_air_warning,any_air_10,any_air_20,any_air_50,age,age_year,pred,tem_meand,time,log_any_air,log_any_air_10,log_any_air_20,log_any_air_50,post1,any_air_rest,cutoff
1407.0,晋中,4.0,0.0,0.0,20.0,51.0,45.09,4.0,2.0,4.0,112.72569522094486,37.71830780676412,112.4161568635965,37.30399296491232,37.687357,112.752652,432920.78,36734.0,2010.0,4.0,19.69999986886978,4.5869565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1407.0,晋中,4.0,0.0,0.0,20.0,51.0,45.09,4.0,2.0,4.0,112.72569522094486,37.71830780676412,112.4161568635965,37.30399296491232,37.687357,112.752652,432920.78,36734.0,2011.0,1.0,9.899999976158142,-1.2277777,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,54.0,49.0,0.0,-1.0,5.0,0.6931472,0.0,0.0,0.6931472,0.0,2.0,1
1407.0,晋中,4.0,0.0,0.0,20.0,51.0,45.09,4.0,2.0,4.0,112.72569522094486,37.71830780676412,112.4161568635965,37.30399296491232,37.687357,112.752652,432920.78,36734.0,2011.0,2.0,80.50000043958426,18.523077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,49.0,4.0,18.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1407.0,晋中,4.0,0.0,0.0,20.0,51.0,45.09,4.0,2.0,4.0,112.72569522094486,37.71830780676412,112.4161568635965,37.30399296491232,37.687357,112.752652,432920.78,36734.0,2011.0,3.0,324.20000091940165,21.038044,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,54.0,49.0,16.0,21.0,7.0,0.6931472,0.0,0.0,0.6931472,0.0,2.0,1
1407.0,晋中,4.0,0.0,0.0,20.0,51.0,45.09,4.0,2.0,4.0,112.72569522094486,37.71830780676412,112.4161568635965,37.30399296491232,37.687357,112.752652,432920.78,36734.0,2011.0,4.0,81.99999926239252,4.683696,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,54.0,49.0,4.0,4.0,8.0,0.6931472,0.0,0.0,0.6931472,0.0,2.0,1
1407.0,晋中,4.0,0.0,0.0,20.0,51.0,45.09,4.0,2.0,4.0,112.72569522094486,37.71830780676412,112.4161568635965,37.30399296491232,37.687357,112.752652,432920.78,36734.0,2012.0,1.0,10.100000023841858,-0.9087912,3.0,1.0,2.0,0.0,2.0,0.0,0.0,3.0,54.0,50.0,0.0,0.0,9.0,1.3862944,0.0,0.0,1.3862944,0.0,5.0,1
1407.0,晋中,4.0,0.0,0.0,20.0,51.0,45.09,4.0,2.0,4.0,112.72569522094486,37.71830780676412,112.4161568635965,37.30399296491232,37.687357,112.752652,432920.78,36734.0,2012.0,2.0,85.6000002771616,19.484615,2.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,54.0,50.0,4.0,19.0,10.0,1.0986123,0.0,0.6931472,0.6931472,0.0,3.0,1
1407.0,晋中,4.0,0.0,0.0,20.0,51.0,45.09,4.0,2.0,4.0,112.72569522094486,37.71830780676412,112.4161568635965,37.30399296491232,37.687357,112.752652,432920.78,36734.0,2012.0,3.0,306.4999992400408,21.390217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,50.0,15.0,21.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1407.0,晋中,4.0,0.0,0.0,20.0,51.0,45.09,4.0,2.0,4.0,112.72569522094486,37.71830780676412,112.4161568635965,37.30399296491232,37.687357,112.752652,432920.78,36734.0,2012.0,4.0,25.599999740719795,2.7858696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,50.0,1.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1407.0,晋中,4.0,0.0,0.0,20.0,51.0,45.09,4.0,2.0,4.0,112.72569522094486,37.71830780676412,112.4161568635965,37.30399296491232,37.687357,112.752652,432920.78,36734.0,2013.0,1.0,3.8000000715255737,0.73777777,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,54.0,51.0,0.0,0.0,13.0,0.6931472,0.0,0.0,0.6931472,0.0,4.0,1
1407.0,晋中,4.0,0.0,0.0,20.0,51.0,45.09,4.0,2.0,4.0,112.72569522094486,37.71830780676412,112.4161568635965,37.30399296491232,37.687357,112.752652,432920.78,36734.0,2013.0,2.0,137.09999890625477,18.415384,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,54.0,51.0,6.0,18.0,14.0,0.6931472,0.0,0.0,0.6931472,0.0,4.0,1
1407.0,晋中,4.0,0.0,0.0,20.0,51.0,45.09,4.0,2.0,4.0,112.72569522094486,37.71830780676412,112.4161568635965,37.30399296491232,37.687357,112.752652,432920.78,36734.0,2013.0,3.0,325.700003542006,21.61413,3.0,0.0,1.0,2.0,3.0,0.0,1.0,2.0,54.0,51.0,16.0,21.0,15.0,1.3862944,0.0,0.6931472,1.0986123,0.0,12.0,1
1407.0,晋中,4.0,0.0,0.0,20.0,51.0,45.09,4.0,2.0,4.0,112.72569522094486,37.71830780676412,112.4161568635965,37.30399296491232,37.687357,112.752652,432920.78,36734.0,2013.0,4.0,20.700000137090683,3.980435,5.0,1.0,3.0,2.0,3.0,0.0,1.0,4.0,54.0,51.0,1.0,3.0,16.0,1.7917595,0.0,0.6931472,1.609438,0.0,20.0,1
1407.0,晋中,4.0,0.0,0.0,20.0,51.0,45.09,4.0,2.0,4.0,112.72569522094486,37.71830780676412,112.4161568635965,37.30399296491232,37.687357,112.752652,432920.78,36734.0,2014.0,1.0,28.000000178813934,0.9433333,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,54.0,50.0,1.0,0.0,17.0,0.6931472,0.0,0.0,0.6931472,0.0,1.0,1
1407.0,晋中,4.0,0.0,0.0,20.0,51.0,45.09,4.0,2.0,4.0,112.72569522094486,37.71830780676412,112.4161568635965,37.30399296491232,37.687357,112.752652,432920.78,36734.0,2014.0,2.0,137.2000008225441,18.548351,5.0,1.0,5.0,3.0,0.0,0.0,2.0,3.0,54.0,50.0,6.0,18.0,18.0,1.7917595,0.0,1.0986123,1.3862944,0.0,6.0,1
1407.0,晋中,4.0,0.0,0.0,20.0,51.0,45.09,4.0,2.0,4.0,112.72569522094486,37.71830780676412,112.4161568635965,37.30399296491232,37.687357,112.752652,432920.78,36734.0,2014.0,3.0,247.99999945610762,20.659782,7.0,3.0,6.0,3.0,0.0,0.0,2.0,5.0,54.0,50.0,12.0,20.0,19.0,2.0794415,0.0,1.0986123,1.7917595,0.0,9.0,1
1407.0,晋中,4.0,0.0,0.0,20.0,51.0,45.09,4.0,2.0,4.0,112.72569522094486,37.71830780676412,112.4161568635965,37.30399296491232,37.687357,112.752652,432920.78,36734.0,2014.0,4.0,15.499999932944775,3.7456522,5.0,5.0,2.0,4.0,0.0,0.0,1.0,4.0,54.0,50.0,0.0,3.0,20.0,1.7917595,0.0,0.6931472,1.609438,0.0,6.0,1
1407.0,晋中,4.0,0.0,0.0,20.0,51.0,45.09,4.0,2.0,4.0,112.72569522094486,37.71830780676412,112.4161568635965,37.30399296491232,37.687357,112.752652,432920.78,36734.0,2015.0,1.0,17.400000035762787,1.1411111,11.0,8.0,5.0,8.0,3.0,1.0,3.0,7.0,54.0,51.0,0.0,1.0,21.0,2.4849067,0.6931472,1.3862944,2.0794415,1.0,22.0,1
1407.0,晋中,4.0,0.0,0.0,20.0,51.0,45.09,4.0,2.0,4.0,112.72569522094486,37.71830780676412,112.4161568635965,37.30399296491232,37.687357,112.752652,432920.78,36734.0,2015.0,2.0,76.4999999627471,18.392307,10.0,5.0,6.0,3.0,2.0,2.0,4.0,4.0,54.0,51.0,3.0,18.0,22.0,2.3978953,1.0986123,1.609438,1.609438,1.0,20.0,1
1407.0,晋中,4.0,0.0,0.0,20.0,51.0,45.09,4.0,2.0,4.0,112.72569522094486,37.71830780676412,112.4161568635965,37.30399296491232,37.687357,112.752652,432920.78,36734.0,2015.0,3.0,240.19999916106462,21.45326,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,54.0,51.0,12.0,21.0,23.0,1.0986123,0.6931472,0.6931472,0.0,1.0,4.0,1
1407.0,晋中,4.0,0.0,0.0,20.0,51.0,45.09,4.0,2.0,4.0,112.72569522094486,37.71830780676412,112.4161568635965,37.30399296491232,37.687357,112.752652,432920.78,36734.0,2015.0,4.0,69.49999958276749,4.4206524,7.0,4.0,7.0,4.0,1.0,1.0,2.0,4.0,54.0,51.0,3.0,4.0,24.0,2.0794415,0.6931472,1.0986123,1.609438,1.0,13.0,1
1407.0,晋中,4.0,0.0,0.0,20.0,51.0,45.09,4.0,2.0,4.0,112.72569522094486,37.71830780676412,112.4161568635965,37.30399296491232,37.687357,112.752652,432920.78,36734.0,2016.0,1.0,10.300000011920929,-0.31758243,10.0,5.0,5.0,5.0,1.0,4.0,2.0,4.0,54.0,52.0,0.0,0.0,25.0,2.3978953,1.609438,1.0986123,1.609438,1.0,34.0,1
1407.0,晋中,4.0,0.0,0.0,20.0,51.0,45.09,4.0,2.0,4.0,112.72569522094486,37.71830780676412,112.4161568635965,37.30399296491232,37.687357,112.752652,432920.78,36734.0,2016.0,2.0,138.30000039935112,18.362637,6.0,4.0,5.0,4.0,2.0,2.0,1.0,3.0,54.0,52.0,6.0,18.0,26.0,1.9459101,1.0986123,0.6931472,1.3862944,1.0,20.0,1
1407.0,晋中,4.0,0.0,0.0,20.0,51.0,45.09,4.0,2.0,4.0,112.72569522094486,37.71830780676412,112.4161568635965,37.30399296491232,37.687357,112.752652,432920.78,36734.0,2016.0,3.0,302.4000004529953,21.92826,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,54.0,52.0,15.0,21.0,27.0,1.0986123,0.6931472,0.0,0.6931472,1.0,6.0,1
1407.0,晋中,4.0,0.0,0.0,20.0,51.0,45.09,4.0,2.0,4.0,112.72569522094486,37.71830780676412,112.4161568635965,37.30399296491232,37.687357,112.752652,432920.78,36734.0,2016.0,4.0,77.40000080317259,4.8565216,11.0,8.0,7.0,7.0,2.0,3.0,3.0,5.0,54.0,52.0,3.0,4.0,28.0,2.4849067,1.3862944,1.3862944,1.7917595,1.0,38.0,1
1407.0,晋中,4.0,0.0,0.0,20.0,51.0,45.09,4.0,2.0,4.0,112.72569522094486,37.71830780676412,112.4161568635965,37.30399296491232,37.687357,112.752652,432920.78,36734.0,2017.0,1.0,16.90000033378601,1.1555556,22.0,7.0,19.0,5.0,1.0,1.0,4.0,17.0,54.0,54.0,0.0,1.0,29.0,3.1354942,0.6931472,1.609438,2.8903718,1.0,102.0,1
1407.0,晋中,4.0,0.0,0.0,20.0,51.0,45.09,4.0,2.0,4.0,112.72569522094486,37.71830780676412,112.4161568635965,37.30399296491232,37.687357,112.752652,432920.78,36734.0,2017.0,2.0,81.3999989181757,18.815384,7.0,2.0,6.0,5.0,0.0,1.0,3.0,3.0,54.0,54.0,4.0,18.0,30.0,2.0794415,0.6931472,1.3862944,1.3862944,1.0,31.0,1
1407.0,晋中,4.0,0.0,0.0,20.0,51.0,45.09,4.0,2.0,4.0,112.72569522094486,37.71830780676412,112.4161568635965,37.30399296491232,37.687357,112.752652,432920.78,36734.0,2017.0,3.0,269.49999683350325,22.45,4.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,54.0,54.0,13.0,22.0,31.0,1.609438,0.6931472,1.3862944,0.0,1.0,17.0,1
1407.0,晋中,4.0,0.0,0.0,20.0,51.0,45.09,4.0,2.0,4.0,112.72569522094486,37.71830780676412,112.4161568635965,37.30399296491232,37.687357,112.752652,432920.78,36734.0,2017.0,4.0,153.40000107884407,3.5423913,22.0,7.0,19.0,7.0,1.0,1.0,6.0,15.0,54.0,54.0,7.0,3.0,32.0,3.1354942,0.6931472,1.9459101,2.7725887,1.0,102.0,1
1408.0,运城,5.0,0.0,0.0,20.0,55.0,64.0,4.0,4.0,4.0,111.03239195803955,35.040227184940775,110.95838045703876,35.26456110121358,35.026516,111.00746,701682.3,22940.0,2010.0,1.0,11.599999994039536,3.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,52.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1408.0,运城,5.0,0.0,0.0,20.0,55.0,64.0,4.0,4.0,4.0,111.03239195803955,35.040227184940775,110.95838045703876,35.26456110121358,35.026516,111.00746,701682.3,22940.0,2010.0,2.0,93.79999978095293,20.726374,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,55.0,52.0,4.0,20.0,2.0,1.0986123,0.0,1.0986123,0.0,0.0,7.0,1
1408.0,运城,5.0,0.0,0.0,20.0,55.0,64.0,4.0,4.0,4.0,111.03239195803955,35.040227184940775,110.95838045703876,35.26456110121358,35.026516,111.00746,701682.3,22940.0,2010.0,3.0,389.59999986737967,24.970652,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,55.0,52.0,19.0,24.0,3.0,1.0986123,0.0,0.6931472,0.6931472,0.0,7.0,1
1408.0,运城,5.0,0.0,0.0,20.0,55.0,64.0,4.0,4.0,4.0,111.03239195803955,35.040227184940775,110.95838045703876,35.26456110121358,35.026516,111.00746,701682.3,22940.0,2010.0,4.0,35.40000008046627,7.448913,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,55.0,52.0,1.0,7.0,4.0,1.0986123,0.0,0.6931472,0.6931472,0.0,7.0,1
