city_id,background,monitor_id,compare,year,month,pm25,pm25api,pm10api,AQI,pre,tem_mean,age_year
1405,1.0,2162A,0,2015.0,7.0,0.33464566,51.79343200113145,104.58089517012976,81.6111,27.199999667704105,24.42258,47.0
1405,1.0,2162A,0,2015.0,8.0,0.515748,29.921850292781123,72.29568267538666,60.055172,78.20000161230564,23.203226,47.0
1405,1.0,2164A,0,2015.0,8.0,0.515748,37.140560081511964,96.50847013459953,72.82581,78.20000161230564,23.203226,47.0
1405,1.0,2160A,0,2015.0,8.0,0.6043307,50.73120160823897,84.20515569638854,73.64685,78.20000161230564,23.203226,47.0
1405,1.0,2163A,0,2015.0,8.0,0.515748,32.77222979433155,72.1891866603906,63.350025,78.20000161230564,23.203226,47.0
1405,1.0,2161A,0,2015.0,8.0,0.515748,46.57588631892537,98.07930216974285,75.18679,78.20000161230564,23.203226,47.0
1405,1.0,2165A,1,2015.0,8.0,0.6043307,50.88804636223991,103.63633859128247,79.60751,78.20000161230564,23.203226,47.0
1405,1.0,2165A,1,2015.0,9.0,0.28937006,44.90661579563754,77.04754982537592,67.89478,30.100000262260437,19.34,47.0
1405,1.0,2164A,0,2015.0,9.0,0.37598425,31.87577804441935,79.92941066984545,64.94182,30.100000262260437,19.34,47.0
1405,1.0,2160A,0,2015.0,9.0,0.28937006,46.64474402409185,72.96227698045911,69.57274,30.100000262260437,19.34,47.0
1405,1.0,2163A,0,2015.0,9.0,0.37598425,36.21975505832317,68.70865145956682,59.86992,30.100000262260437,19.34,47.0
1405,1.0,2161A,0,2015.0,9.0,0.37598425,30.0509338728904,72.78929455005543,60.22675,30.100000262260437,19.34,47.0
1405,1.0,2162A,0,2015.0,9.0,0.37598425,31.739148629148634,72.23174054206665,59.73874,30.100000262260437,19.34,47.0
1405,1.0,2163A,0,2015.0,10.0,0.2519685,33.232435015137824,76.12725772552209,66.53536,71.19999814033508,13.283871,47.0
1405,1.0,2160A,0,2015.0,10.0,0.257874,55.554821759976036,86.23892740585366,82.92861,71.19999814033508,13.283871,47.0
1405,1.0,2161A,0,2015.0,10.0,0.2519685,58.30521301979926,105.752909439543,89.04913,71.19999814033508,13.283871,47.0
1405,1.0,2162A,0,2015.0,10.0,0.2519685,50.79366657964135,111.92282876855106,84.31026,71.19999814033508,13.283871,47.0
1405,1.0,2165A,1,2015.0,10.0,0.257874,50.89157459487998,91.4309249993642,79.37744,71.19999814033508,13.283871,47.0
1405,1.0,2164A,0,2015.0,10.0,0.2519685,42.4179335469981,109.89833000304323,82.31131,71.19999814033508,13.283871,47.0
1405,1.0,2161A,0,2015.0,11.0,0.16141734,70.08172006927728,127.3075288902978,100.9875,58.19999960064888,5.4366665,47.0
1405,1.0,2164A,0,2015.0,11.0,0.16141734,68.06001365402966,123.82289718036856,98.53292,58.19999960064888,5.4366665,47.0
